Gene stable ID	HGNC symbol	Gene name	NCBI gene ID
ENSG00000278233	RNA5-8SN2	RNA5-8S4	106632260
ENSG00000278233	RNA5-8SN2	RNA5-8S4	109864274
ENSG00000278233	RNA5-8SN2	RNA5-8S4	109864281
ENSG00000278233	RNA5-8SN2	RNA5-8S4	109910381
ENSG00000278233	RNA5-8SN3	RNA5-8S4	100008587
ENSG00000278233	RNA5-8SN3	RNA5-8S4	106632260
ENSG00000278233	RNA5-8SN3	RNA5-8S4	109864274
ENSG00000278233	RNA5-8SN3	RNA5-8S4	109864281
ENSG00000278233	RNA5-8SN3	RNA5-8S4	109910381
ENSG00000278233	RNA5-8SN4	RNA5-8S4	100008587
ENSG00000278233	RNA5-8SN4	RNA5-8S4	106632260
ENSG00000278233	RNA5-8SN4	RNA5-8S4	109864274
ENSG00000278233	RNA5-8SN4	RNA5-8S4	109864281
ENSG00000278233	RNA5-8SN4	RNA5-8S4	109910381
ENSG00000278233	RNA5-8SN5	RNA5-8S4	100008587
ENSG00000278233	RNA5-8SN5	RNA5-8S4	106632260
ENSG00000278233	RNA5-8SN5	RNA5-8S4	109864274
ENSG00000278233	RNA5-8SN5	RNA5-8S4	109864281
ENSG00000278233	RNA5-8SN5	RNA5-8S4	109910381
ENSG00000207749	MIR299	MIR299	407023
ENSG00000199082	MIR342	MIR342	442909
ENSG00000199453	SNORD115-12	SNORD115-12	100033449
ENSG00000283126	MIR1297	MIR1297	100302187
ENSG00000265092	MIR4484	MIR4484	100616327
ENSG00000284372	MIR6808	MIR6808	102466740
ENSG00000281876		FO681542.2	101929901
ENSG00000239169	SNORD109B	SNORD109B	338429
ENSG00000272344	SNORD114-21	SNORD114-21	767599
ENSG00000283551	SNORD98	SNORD98	692211
ENSG00000201847	SNORD31B	SNORD31B	109616978
ENSG00000277379	MIR6724-3	MIR6724-3	103504739
ENSG00000265595	MIR4756	MIR4756	100616225
ENSG00000283455	MIR523	MIR523	574471
ENSG00000215930	MIR942	MIR942	100126331
ENSG00000207754	MIR487B	MIR487B	664616
ENSG00000281696	MIR664A	MIR664A	100302234
ENSG00000199337	RNA5S3	RNA5S3	100169754
ENSG00000207109	SNORD38C	SNORD38C	109617024
ENSG00000209482	SNORD83A	SNORD83A	116937
ENSG00000201348	RNU105B	RNU105B	26767
ENSG00000281614	INPP5D	INPP5D	3635
ENSG00000274380	MIR6801	MIR6801	102466984
ENSG00000265154	MIR151B	MIR151B	100616247
ENSG00000207975	MIR181B1	MIR181B1	406955
ENSG00000208024	MIR199A2	MIR199A2	406977
ENSG00000284005	MIR6084	MIR6084	102464833
ENSG00000235284	SNORD62A	SNORD62A	26786
ENSG00000263666	SNORA70D	SNORA70D	100379141
ENSG00000264512	MIR5692A2	MIR5692A2	100847038
ENSG00000276575	MIR6895	MIR6895	102465539
ENSG00000207716	MIR572	MIR572	693157
ENSG00000264814	MIR1273C	MIR1273C	100422821
ENSG00000278340	MIR6862-2	MIR6862-2	102465907
ENSG00000207935	MIR204	MIR204	406987
ENSG00000221269	MIR1302-8	MIR1302-8	100302223
ENSG00000207165	SNORA70	SNORA70	26778
ENSG00000278712	TSEN34	TSEN34	79042
ENSG00000207705	MIR129-1	MIR129-1	406917
ENSG00000274705	MIR486-1	MIR486-1	619554
ENSG00000266320	MIR3909	MIR3909	100500826
ENSG00000284407	MIR5001	MIR5001	100847037
ENSG00000277904	MIR7850	MIR7850	102465838
ENSG00000208002	MIR643	MIR643	693228
ENSG00000284219	MIR202	MIR202	574448
ENSG00000277776	NLRP7	NLRP7	199713
ENSG00000284575	MIR4793	MIR4793	100616112
ENSG00000275067	MIR6825	MIR6825	102466199
ENSG00000274816	MIR6772	MIR6772	102465463
ENSG00000266107	MIR4525	MIR4525	100616196
ENSG00000265145	SNORD53	SNORD53	26796
ENSG00000265368	MIR4476	MIR4476	100616456
ENSG00000215939	MIR873	MIR873	100126316
ENSG00000283506	MIR7157	MIR7157	102465692
ENSG00000265134	MIR3190	MIR3190	100422899
ENSG00000274544	SNORD28	SNORD28	9300
ENSG00000277912	MIR8089	MIR8089	102465882
ENSG00000265699	MIR548AE2	MIR548AE2	100616339
ENSG00000264024	MIR4507	MIR4507	100616135
ENSG00000266890	MIR4634	MIR4634	100616202
ENSG00000265013	SNORD32B	SNORD32B	692092
ENSG00000221081	MIR320D2	MIR320D2	100302169
ENSG00000284231	MIR424	MIR424	494336
ENSG00000249343	LINC01333	LINC01333	101929082
ENSG00000280924	LINC00628	LINC00628	127841
ENSG00000165516	KLHDC2	KLHDC2	23588
ENSG00000176087	SLC35A4	SLC35A4	113829
ENSG00000113108	APBB3	APBB3	10307
ENSG00000162736	NCSTN	NCSTN	23385
ENSG00000182004	SNRPE	SNRPE	6635
ENSG00000173933	RBM4	RBM4	5936
ENSG00000141522	ARHGDIA	ARHGDIA	396
ENSG00000119139	TJP2	TJP2	9414
ENSG00000259129	LINC00648	LINC00648	100506433
ENSG00000162735	PEX19	PEX19	5824
ENSG00000247828	TMEM161B-AS1	TMEM161B-AS1	100505894
ENSG00000214401	KANSL1-AS1	KANSL1-AS1	644246
ENSG00000214401	KANSL1-AS1	KANSL1-AS1	107984142
ENSG00000262772	LINC01977	LINC01977	105371919
ENSG00000259717	LINC00677	LINC00677	105370683
ENSG00000273645	KBTBD11	KBTBD11	9920
ENSG00000139970	RTN1	RTN1	6252
ENSG00000064195	DLX3	DLX3	1747
ENSG00000156453	PCDH1	PCDH1	5097
ENSG00000108219	TSPAN14	TSPAN14	81619
ENSG00000100767	PAPLN	PAPLN	89932
ENSG00000055208	TAB2	TAB2	23118
ENSG00000149150	SLC43A1	SLC43A1	8501
ENSG00000071246	VASH1	VASH1	22846
ENSG00000230666	CEACAM22P	CEACAM22P	388550
ENSG00000040933	INPP4A	INPP4A	3631
ENSG00000135740	SLC9A5	SLC9A5	6553
ENSG00000105605	CACNG7	CACNG7	59284
ENSG00000235397	EPN2-AS1	EPN2-AS1	100874018
ENSG00000112297	CRYBG1	CRYBG1	202
ENSG00000166847	DCTN5	DCTN5	84516
ENSG00000162373	BEND5	BEND5	79656
ENSG00000183605	SFXN4	SFXN4	119559
ENSG00000204650	LINC02210	LINC02210	147081
ENSG00000263715	LINC02210-CRHR1	LINC02210-CRHR1	1394
ENSG00000263715	LINC02210-CRHR1	LINC02210-CRHR1	104909134
ENSG00000102595	UGGT2	UGGT2	55757
ENSG00000185294	SPPL2C	SPPL2C	162540
ENSG00000186280	KDM4D	KDM4D	55693
ENSG00000105369	CD79A	CD79A	973
ENSG00000066739	ATG2B	ATG2B	55102
ENSG00000067829	IDH3G	IDH3G	3421
ENSG00000180879	SSR4	SSR4	6748
ENSG00000269502	DMRTC1	DMRTC1	63947
ENSG00000112309	B3GAT2	B3GAT2	135152
ENSG00000120318	ARAP3	ARAP3	64411
ENSG00000267535	LINC00868	LINC00868	283994
ENSG00000086848	ALG9	ALG9	79796
ENSG00000147642	SYBU	SYBU	55638
ENSG00000165629	ATP5C1	ATP5C1	509
ENSG00000123977	DAW1	DAW1	164781
ENSG00000149577	SIDT2	SIDT2	51092
ENSG00000197561	ELANE	ELANE	1991
ENSG00000166189	HPS6	HPS6	79803
ENSG00000225110	PNMA6F	PNMA6F	105373377
ENSG00000249348	UGDH-AS1	UGDH-AS1	100885776
ENSG00000185009	AP3M1	AP3M1	26985
ENSG00000172893	DHCR7	DHCR7	1717
ENSG00000106665	CLIP2	CLIP2	7461
ENSG00000077585	GPR137B	GPR137B	7107
ENSG00000159917	ZNF235	ZNF235	9310
ENSG00000198883	PNMA5	PNMA5	114824
ENSG00000149557	FEZ1	FEZ1	9638
ENSG00000176894	PXMP2	PXMP2	5827
ENSG00000242042	LINC01743	LINC01743	255654
ENSG00000198700	IPO9	IPO9	55705
ENSG00000214215	C12orf74	C12orf74	338809
ENSG00000049541	RFC2	RFC2	5982
ENSG00000250433	CLSTN2-AS1	CLSTN2-AS1	101927808
ENSG00000147383	NSDHL	NSDHL	50814
ENSG00000278474	KIR3DL2	KIR3DL2	3812
ENSG00000271584	LINC02550	LINC02550	105369490
ENSG00000130653	PNPLA7	PNPLA7	375775
ENSG00000249497	LINC02075	LINC02075	101927207
ENSG00000256797	KLRF2	KLRF2	100431172
ENSG00000254221	PCDHGB1	PCDHGB1	56104
ENSG00000197406	DIO3	DIO3	1735
ENSG00000132388	UBE2G1	UBE2G1	7326
ENSG00000258512	LINC00239	LINC00239	145200
ENSG00000204219	TCEA3	TCEA3	6920
ENSG00000167085	PHB	PHB	5245
ENSG00000136099	PCDH8	PCDH8	5100
ENSG00000252010	SCARNA5	SCARNA5	677775
ENSG00000266151	MIR3646	MIR3646	100500813
ENSG00000263816	MIR548AW	MIR548AW	100846992
ENSG00000266150	MIR4711	MIR4711	100616409
ENSG00000207608	MIR127	MIR127	406914
ENSG00000283475	MIR1244-4	MIR1244-4	103504734
ENSG00000212264	SNORD65C	SNORD65C	109616981
ENSG00000278483	MIR8087	MIR8087	102465881
ENSG00000266782	MIR3663	MIR3663	100500893
ENSG00000283938	MIR3917	MIR3917	100500808
ENSG00000277474	MIR6894	MIR6894	102466759
ENSG00000208033	MIR609	MIR609	693194
ENSG00000276168	RN7SL1	RN7SL1	6029
ENSG00000207280	SNORD20	SNORD20	6082
ENSG00000207088	SNORA7B	SNORA7B	677797
ENSG00000207871	MIR513B	MIR513B	100313822
ENSG00000276158	MIR1264	MIR1264	100302251
ENSG00000266776	MIR4646	MIR4646	100616230
ENSG00000263981	MIR5705	MIR5705	100847027
ENSG00000275652	MIR6796	MIR6796	102465477
ENSG00000212464	SNORA12	SNORA12	677800
ENSG00000199168	MIR374A	MIR374A	442919
ENSG00000284190	MIR21	MIR21	406991
ENSG00000283770	MIR6849	MIR6849	102466749
ENSG00000211997	MIR708	MIR708	100126333
ENSG00000284047	MIR6836	MIR6836	102465503
ENSG00000265806	MIR4292	MIR4292	100422860
ENSG00000221563	MIR1269A	MIR1269A	100302177
ENSG00000263670	MIR4457	MIR4457	100616235
ENSG00000266690	MIR4274	MIR4274	100422826
ENSG00000265328	MIR548AB	MIR548AB	100616336
ENSG00000198987	MIR16-2	MIR16-2	406951
ENSG00000265253	MIR4446	MIR4446	100616476
ENSG00000264013	MIR3938	MIR3938	100500875
ENSG00000284364	MIR6824	MIR6824	102465495
ENSG00000284092	MIR5703	MIR5703	100847081
ENSG00000264139	MIR3667	MIR3667	100500882
ENSG00000266705	MIR4437	MIR4437	100616213
ENSG00000265499	MIR3156-2	MIR3156-2	100422907
ENSG00000207649	MIR138-2	MIR138-2	406930
ENSG00000284186	MIR3615	MIR3615	100500847
ENSG00000207606	MIR554	MIR554	693139
ENSG00000198974	MIR30E	MIR30E	407034
ENSG00000200413	SNORD114-26	SNORD114-26	767606
ENSG00000212214	SNORA48B	SNORA48B	109616969
ENSG00000263652	MIR548AX	MIR548AX	100847063
ENSG00000277264	MIR6833	MIR6833	102465500
ENSG00000277179	NLRP7	NLRP7	199713
ENSG00000264661	MIR3200	MIR3200	100422912
ENSG00000283894	MIR1324	MIR1324	100302212
ENSG00000265301	MIR548AD	MIR548AD	100616475
ENSG00000275950	MIR6724-1	MIR6724-1	102465433
ENSG00000264405	MIR3913-1	MIR3913-1	100500903
ENSG00000265526	MIR4304	MIR4304	100422931
ENSG00000185222	TCEAL9	TCEAL9	51186
ENSG00000207005	RNU1-2	RNU1-2	26870
ENSG00000274873	TMC4	TMC4	147798
ENSG00000277400		AC145212.1	105379554
ENSG00000200792	SNORA80A	SNORA80A	677846
ENSG00000238795	SCARNA12	SCARNA12	677777
ENSG00000221803	SNORD23	SNORD23	692091
ENSG00000281626	ZNF852	ZNF852	285346
ENSG00000249784	SCARNA22	SCARNA22	677770
ENSG00000207063	SNORD116-1	SNORD116-1	100033413
ENSG00000284538	MIR92A2	MIR92A2	407049
ENSG00000207051	SNORA27	SNORA27	619499
ENSG00000207864	MIR27B	MIR27B	407019
ENSG00000254324	MIR151A	MIR151A	442893
ENSG00000283522	MIR3150A	MIR3150A	100422964
ENSG00000265520	MIR548V	MIR548V	100422850
ENSG00000264732	MIR4638	MIR4638	100616342
ENSG00000266698	MIR3945	MIR3945	100500818
ENSG00000264494	MIR4650-2	MIR4650-2	100616331
ENSG00000283275	MIR4275	MIR4275	100422937
ENSG00000283733	MIR146A	MIR146A	406938
ENSG00000275523	MIR6508	MIR6508	102466972
ENSG00000265321	MIR4263	MIR4263	100422965
ENSG00000199143	MIR373	MIR373	442918
ENSG00000284031	MIR4761	MIR4761	100616414
ENSG00000266649	MIR3126	MIR3126	100423030
ENSG00000207761	MIR329-1	MIR329-1	574408
ENSG00000284269	MIR7855	MIR7855	102465841
ENSG00000201240	SNORD114-9	SNORD114-9	767585
ENSG00000283785	MIR15A	MIR15A	406948
ENSG00000221540	MIR1180	MIR1180	100302256
ENSG00000264906	MIR4494	MIR4494	100616478
ENSG00000207375	SNORD116-23	SNORD116-23	100033434
ENSG00000277243	MIR3118-3	MIR3118-3	100422844
ENSG00000202257	RNA5S16	RNA5S16	100169767
ENSG00000265719	MIR4681	MIR4681	100616398
ENSG00000274056	MIR6507	MIR6507	102465253
ENSG00000284122	MIR6717	MIR6717	102465428
ENSG00000278281	MIR7856	MIR7856	102465842
ENSG00000284425	MIR8072	MIR8072	102466877
ENSG00000263972	MIR1587	MIR1587	100616251
ENSG00000284176	MIR5090	MIR5090	100847073
ENSG00000221039	MIR1286	MIR1286	100302118
ENSG00000284453	MIR1-2	MIR1-2	406905
ENSG00000283774	MIR632	MIR632	693217
ENSG00000266426	MIR4719	MIR4719	100616172
ENSG00000264773	MIR4420	MIR4420	100616164
ENSG00000221500	SNORD100	SNORD100	594838
ENSG00000207067	SNORA72	SNORA72	26775
ENSG00000276363	VSTM1	VSTM1	284415
ENSG00000273757		U1	6063
ENSG00000216005	MIR888	MIR888	100126306
ENSG00000208013	MIR652	MIR652	724022
ENSG00000277888	MIR6846	MIR6846	102465509
ENSG00000221436	MIR548F3	MIR548F3	100302159
ENSG00000284421	MIR7110	MIR7110	102465667
ENSG00000265193	MIR3923	MIR3923	100500877
ENSG00000200259	SNORD35A	SNORD35A	26816
ENSG00000207997	MIR644A	MIR644A	693229
ENSG00000201321	RNA5S9	RNA5S9	100169760
ENSG00000263776	SNORA4	SNORA4	619568
ENSG00000284362	MIR519A2	MIR519A2	574500
ENSG00000276263	TFPT	TFPT	29844
ENSG00000276641	MIR6769A	MIR6769A	102466731
ENSG00000276878	MIR6074	MIR6074	102464827
ENSG00000263628	MIR3155A	MIR3155A	100422989
ENSG00000278284	RDH13	RDH13	112724
ENSG00000276260	TMC4	TMC4	147798
ENSG00000263358	SNORD117	SNORD117	692233
ENSG00000284547	MIR2861	MIR2861	100422910
ENSG00000283278	MIR3914-2	MIR3914-2	100500920
ENSG00000274894	PRPF31	PRPF31	26121
ENSG00000199785	SNORA52	SNORA52	619565
ENSG00000206727	SNORD116-9	SNORD116-9	100033421
ENSG00000283665	MIR3974	MIR3974	100616279
ENSG00000221650	MIR1267	MIR1267	100302286
ENSG00000198997	MIR107	MIR107	406901
ENSG00000263476	MIR3156-1	MIR3156-1	100422988
ENSG00000201992	SNORD115-35	SNORD115-35	100033809
ENSG00000284459	MIR24-1	MIR24-1	407012
ENSG00000207698	MIR32	MIR32	407036
ENSG00000216064	MIR891B	MIR891B	100126304
ENSG00000265669	MIR548AJ1	MIR548AJ1	100616191
ENSG00000265657	MIR3151	MIR3151	100422992
ENSG00000276824	MIR7159	MIR7159	102466816
ENSG00000283225	MIR3199-2	MIR3199-2	100422998
ENSG00000284175	MIR4763	MIR4763	100616143
ENSG00000264802	MIR5191	MIR5191	100847050
ENSG00000207708	MIR141	MIR141	406933
ENSG00000221464	MIR1271	MIR1271	100302203
ENSG00000265691	MIR4460	MIR4460	100616325
ENSG00000284182	MIR143	MIR143	406935
ENSG00000284010	MIR675	MIR675	100033819
ENSG00000202609	MIR488	MIR488	574441
ENSG00000221669	MIR548N	MIR548N	100302152
ENSG00000283921	MIR1302-9	MIR1302-9	100422831
ENSG00000198983	MIR449A	MIR449A	554213
ENSG00000277073	MIR6131	MIR6131	102465138
ENSG00000284561	MIR4788	MIR4788	100616281
ENSG00000207650	MIR570	MIR570	693155
ENSG00000283203	MIR1246	MIR1246	100302142
ENSG00000216056	MIR891A	MIR891A	100126341
ENSG00000283941	MIR600	MIR600	693185
ENSG00000207651	MIR28	MIR28	407020
ENSG00000276311	MIR6511A3	MIR6511A3	102465683
ENSG00000276639	MIR7154	MIR7154	102465691
ENSG00000207516	SNORA41B	SNORA41B	109617005
ENSG00000271907	SNORA35B	SNORA35B	109617004
ENSG00000155959	VBP1	VBP1	7411
ENSG00000283036	LINC01988	LINC01988	100506319
ENSG00000137752	CASP1	CASP1	834
ENSG00000133983	COX16	COX16	51241
ENSG00000144668	ITGA9	ITGA9	3680
ENSG00000274196	FAM197Y4	FAM197Y4	100289188
ENSG00000274196	FAM197Y4	FAM197Y4	105379268
ENSG00000274196	FAM197Y4	FAM197Y4	105379269
ENSG00000127241	MASP1	MASP1	5648
ENSG00000165458	INPPL1	INPPL1	3636
ENSG00000276885	KIR2DS4	KIR2DS4	3809
ENSG00000182050	MGAT4C	MGAT4C	25834
ENSG00000120805	ARL1	ARL1	400
ENSG00000116703	PDC	PDC	5132
ENSG00000205403	CFI	CFI	3426
ENSG00000183379	SYNDIG1L	SYNDIG1L	646658
ENSG00000174231	PRPF8	PRPF8	10594
ENSG00000257108	NHLRC4	NHLRC4	283948
ENSG00000198909	MAP3K3	MAP3K3	4215
ENSG00000162066	AMDHD2	AMDHD2	51005
ENSG00000168495	POLR3D	POLR3D	661
ENSG00000253894		AC011124.2	102724612
ENSG00000246366	LACTB2-AS1	LACTB2-AS1	286190
ENSG00000168994	PXDC1	PXDC1	221749
ENSG00000239305	RNF103	RNF103	7844
ENSG00000156206	CFAP161	CFAP161	161502
ENSG00000153561	RMND5A	RMND5A	64795
ENSG00000069020	MAST4	MAST4	375449
ENSG00000235273		CR753509.5	101929006
ENSG00000100523	DDHD1	DDHD1	80821
ENSG00000179562	GCC1	GCC1	79571
ENSG00000188636	RTL6	RTL6	84247
ENSG00000141295	SCRN2	SCRN2	90507
ENSG00000184588	PDE4B	PDE4B	5142
ENSG00000235505		AP002004.1	643733
ENSG00000101405	OXT	OXT	5020
ENSG00000140406	TLNRD1	TLNRD1	59274
ENSG00000249667	LINC01259	LINC01259	106144599
ENSG00000249534	LINC01258	LINC01258	101928776
ENSG00000183814	LIN9	LIN9	286826
ENSG00000006534	ALDH3B1	ALDH3B1	221
ENSG00000136891	TEX10	TEX10	54881
ENSG00000107338	SHB	SHB	6461
ENSG00000117480	FAAH	FAAH	2166
ENSG00000196104	SPOCK3	SPOCK3	50859
ENSG00000196597	ZNF782	ZNF782	158431
ENSG00000059758	CDK17	CDK17	5128
ENSG00000115902	SLC1A4	SLC1A4	6509
ENSG00000116918	TSNAX	TSNAX	7257
ENSG00000077514	POLD3	POLD3	10714
ENSG00000206292	HLA-DOA	HLA-DOA	3111
ENSG00000134258	VTCN1	VTCN1	79679
ENSG00000248228	SLIT2-IT1	SLIT2-IT1	100505893
ENSG00000176769	TCERG1L	TCERG1L	256536
ENSG00000164621	SMAD5-AS1	SMAD5-AS1	9597
ENSG00000240770	C21orf91-OT1	C21orf91-OT1	246312
ENSG00000112182	BACH2	BACH2	60468
ENSG00000144837	PLA1A	PLA1A	51365
ENSG00000065882	TBC1D1	TBC1D1	23216
ENSG00000120158	RCL1	RCL1	10171
ENSG00000265702		AC005821.1	105371855
ENSG00000146374	RSPO3	RSPO3	84870
ENSG00000145147	SLIT2	SLIT2	9353
ENSG00000148483	TMEM236	TMEM236	653567
ENSG00000116690	PRG4	PRG4	10216
ENSG00000167759	KLK13	KLK13	26085
ENSG00000115685	PPP1R7	PPP1R7	5510
ENSG00000088543	C3orf18	C3orf18	51161
ENSG00000243709	LEFTY1	LEFTY1	10637
ENSG00000185246	PRPF39	PRPF39	55015
ENSG00000130958	SLC35D2	SLC35D2	11046
ENSG00000127022	CANX	CANX	821
ENSG00000140943	MBTPS1	MBTPS1	8720
ENSG00000206379	FLOT1	FLOT1	10211
ENSG00000226025		LGALS17A	400696
ENSG00000118200	CAMSAP2	CAMSAP2	23271
ENSG00000103888	CEMIP	CEMIP	57214
ENSG00000183765	CHEK2	CHEK2	11200
ENSG00000134744	ZCCHC11	ZCCHC11	23318
ENSG00000115042	FAHD2A	FAHD2A	51011
ENSG00000133030	MPRIP	MPRIP	23164
ENSG00000251323		AP003086.1	101928865
ENSG00000119705	SLIRP	SLIRP	81892
ENSG00000189233	NUGGC	NUGGC	389643
ENSG00000278563	MGAM2	MGAM2	93432
ENSG00000131944	FAAP24	FAAP24	91442
ENSG00000213079	SCAF8	SCAF8	22828
ENSG00000166260	COX11	COX11	1353
ENSG00000172867	KRT2	KRT2	3849
ENSG00000127445	PIN1	PIN1	5300
ENSG00000245928		AC112719.2	101928809
ENSG00000138744	NAAA	NAAA	27163
ENSG00000109944	JHY	JHY	79864
ENSG00000137692	DCUN1D5	DCUN1D5	84259
ENSG00000105355	PLIN3	PLIN3	10226
ENSG00000171574	ZNF584	ZNF584	201514
ENSG00000261683	LINC00838	LINC00838	100505583
ENSG00000254505	CHMP4A	CHMP4A	29082
ENSG00000154639	CXADR	CXADR	1525
ENSG00000134183	GNAT2	GNAT2	2780
ENSG00000188242		PP7080	25845
ENSG00000168014	C2CD3	C2CD3	26005
ENSG00000178732	GP5	GP5	2814
ENSG00000177932	ZNF354C	ZNF354C	30832
ENSG00000184925	LCN12	LCN12	286256
ENSG00000197253	TPSB2	TPSB2	64499
ENSG00000160051	IQCC	IQCC	55721
ENSG00000172014	ANKRD20A4	ANKRD20A4	728747
ENSG00000231721	LINC-PINT	LINC-PINT	378805
ENSG00000223752	ATAT1	ATAT1	79969
ENSG00000106688	SLC1A1	SLC1A1	6505
ENSG00000102271	KLHL4	KLHL4	56062
ENSG00000151322	NPAS3	NPAS3	64067
ENSG00000250331	LINC01340	LINC01340	102546227
ENSG00000250125	LINC02232	LINC02232	401134
ENSG00000132376	INPP5K	INPP5K	51763
ENSG00000115091	ACTR3	ACTR3	10096
ENSG00000180155	LYNX1	LYNX1	66004
ENSG00000169180	XPO6	XPO6	23214
ENSG00000116984	MTR	MTR	4548
ENSG00000116786	PLEKHM2	PLEKHM2	23207
ENSG00000143815	LBR	LBR	3930
ENSG00000281649	EBLN3P	EBLN3P	100506710
ENSG00000112200	ZNF451	ZNF451	26036
ENSG00000250337	PURPL	PURPL	643401
ENSG00000111144	LTA4H	LTA4H	4048
ENSG00000166889	PATL1	PATL1	219988
ENSG00000134684	YARS	YARS	8565
ENSG00000071564	TCF3	TCF3	6929
ENSG00000227306		AP006285.1	100505570
ENSG00000107537	PHYH	PHYH	5264
ENSG00000136286	MYO1G	MYO1G	64005
ENSG00000166670	MMP10	MMP10	4319
ENSG00000113100	CDH9	CDH9	1007
ENSG00000183798	EMILIN3	EMILIN3	90187
ENSG00000228763	LIMS1-AS1	LIMS1-AS1	106182118
ENSG00000160886	LY6K	LY6K	54742
ENSG00000119514	GALNT12	GALNT12	79695
ENSG00000172320	OR5A1	OR5A1	219982
ENSG00000100036	SLC35E4	SLC35E4	339665
ENSG00000124610	HIST1H1A	HIST1H1A	3024
ENSG00000077522	ACTN2	ACTN2	88
ENSG00000213760	ATP6V1G2	ATP6V1G2	534
ENSG00000234423	LINC01250	LINC01250	101927554
ENSG00000267104	TBC1D3P1-DHX40P1	TBC1D3P1-DHX40P1	653645
ENSG00000266265	KLF14	KLF14	136259
ENSG00000265190	ANXA8	ANXA8	653145
ENSG00000265190	ANXA8	ANXA8	107984085
ENSG00000172057	ORMDL3	ORMDL3	94103
ENSG00000132446	FTHL17	FTHL17	53940
ENSG00000226127	BTNL2	BTNL2	56244
ENSG00000166313	APBB1	APBB1	322
ENSG00000267028	TCF4-AS1	TCF4-AS1	105372127
ENSG00000165138	ANKS6	ANKS6	203286
ENSG00000146433	TMEM181	TMEM181	57583
ENSG00000091138	SLC26A3	SLC26A3	1811
ENSG00000164463	CREBRF	CREBRF	153222
ENSG00000186081	KRT5	KRT5	3852
ENSG00000188368	PRR19	PRR19	284338
ENSG00000165584	SSX3	SSX3	10214
ENSG00000176340	COX8A	COX8A	1351
ENSG00000275111	ZNF2	ZNF2	7549
ENSG00000163399	ATP1A1	ATP1A1	476
ENSG00000110713	NUP98	NUP98	4928
ENSG00000136457	CHAD	CHAD	1101
ENSG00000176148	TCP11L1	TCP11L1	55346
ENSG00000204520	MICA	MICA	100507436
ENSG00000278308	NPIPA3	NPIPA3	642778
ENSG00000104205	SGK3	SGK3	23678
ENSG00000236399	TRIM40	TRIM40	135644
ENSG00000006016	CRLF1	CRLF1	9244
ENSG00000225987	PBX2	PBX2	5089
ENSG00000230062	ANKRD66	ANKRD66	100287718
ENSG00000242386	HLA-DMB	HLA-DMB	3109
ENSG00000156269	NAA11	NAA11	84779
ENSG00000198055	GRK6	GRK6	2870
ENSG00000086061	DNAJA1	DNAJA1	3301
ENSG00000090054	SPTLC1	SPTLC1	10558
ENSG00000096717	SIRT1	SIRT1	23411
ENSG00000232258	TMEM114	TMEM114	283953
ENSG00000237022	HLA-C	HLA-C	3107
ENSG00000198836	OPA1	OPA1	4976
ENSG00000143862	ARL8A	ARL8A	127829
ENSG00000249581	CLRN2	CLRN2	645104
ENSG00000134160	TRPM1	TRPM1	4308
ENSG00000105722	ERF	ERF	2077
ENSG00000176040	TMPRSS7	TMPRSS7	344805
ENSG00000251629	LINC02241	LINC02241	105374676
ENSG00000266149		AP001094.3	100192426
ENSG00000119471	HSDL2	HSDL2	84263
ENSG00000187908	DMBT1	DMBT1	1755
ENSG00000176555	OR4S1	OR4S1	256148
ENSG00000155966	AFF2	AFF2	2334
ENSG00000165185	KIAA1958	KIAA1958	158405
ENSG00000168542	COL3A1	COL3A1	1281
ENSG00000250116		AC018682.1	100506142
ENSG00000158747	NBL1	NBL1	4681
ENSG00000175619	OR4B1	OR4B1	119765
ENSG00000169605	GKN1	GKN1	56287
ENSG00000118217	ATF6	ATF6	22926
ENSG00000282664	LINC00552	LINC00552	100130386
ENSG00000114942	EEF1B2	EEF1B2	1933
ENSG00000151704	KCNJ1	KCNJ1	3758
ENSG00000278550	SLC43A2	SLC43A2	124935
ENSG00000108387	SEPT4	SEPT4	5414
ENSG00000185662	SMIM23	SMIM23	644994
ENSG00000182107	TMEM30B	TMEM30B	161291
ENSG00000087884	AAMDC	AAMDC	28971
ENSG00000206072	SERPINB11	SERPINB11	89778
ENSG00000156427	FGF18	FGF18	8817
ENSG00000140262	TCF12	TCF12	6938
ENSG00000075618	FSCN1	FSCN1	6624
ENSG00000172260	NEGR1	NEGR1	257194
ENSG00000107614	TRDMT1	TRDMT1	1787
ENSG00000182810	DDX28	DDX28	55794
ENSG00000204514	ZNF814	ZNF814	730051
ENSG00000166415	WDR72	WDR72	256764
ENSG00000250067	YJEFN3	YJEFN3	374887
ENSG00000136630	HLX	HLX	3142
ENSG00000144827	ABHD10	ABHD10	55347
ENSG00000171466	ZNF562	ZNF562	54811
ENSG00000151475	SLC25A31	SLC25A31	83447
ENSG00000284674		BX005132.1	105376680
ENSG00000234754		C1orf140	400804
ENSG00000198729	PPP1R14C	PPP1R14C	81706
ENSG00000111863	ADTRP	ADTRP	84830
ENSG00000143507	DUSP10	DUSP10	11221
ENSG00000233418	DHX16	DHX16	8449
ENSG00000109956	B3GAT1	B3GAT1	27087
ENSG00000196610	HLA-DQB2	HLA-DQB2	3120
ENSG00000103495	MAZ	MAZ	4150
ENSG00000168484	SFTPC	SFTPC	6440
ENSG00000126752	SSX1	SSX1	6756
