hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_family	gene_family_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids
HGNC:39996	ARHGEF19-AS1	ARHGEF19 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	1p36.13	01p36.13				ARHGEF19 antisense RNA 1 (non-protein coding)			2011-04-20		2012-08-15	2014-11-19	100874233	ENSG00000234166	OTTHUMG00000002220	uc057cqq.1																											URS0000387218
HGNC:41048	ARHGEF26-AS1	ARHGEF26 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3q25.2	03q25.2				ARHGEF26 antisense RNA 1 (non-protein coding)			2011-07-28		2012-08-15	2014-11-19	100507524	ENSG00000243069	OTTHUMG00000159647	uc003ezu.1		NR_037901																									URS000075C1F4
HGNC:41483	ARHGEF38-IT1	ARHGEF38 intronic transcript 1	non-coding RNA	RNA, long non-coding	Approved	4q24	04q24				ARHGEF38 intronic transcript 1 (non-protein coding)			2011-06-08		2015-02-25	2015-02-25	100874374	ENSG00000249885	OTTHUMG00000161056	uc031sgs.2		NR_046840																									URS00001EFACC
HGNC:53032	ARLNC1	androgen receptor regulated long noncoding RNA 1	non-coding RNA	RNA, long non-coding	Approved	16q23.2	16q23.2	PRCAT47	"prostate cancer-associated 47|AR-regulated long noncoding RNA 1"	LINC02170	long intergenic non-protein coding RNA 2170	Long non-coding RNAs (published)	788	2017-01-09	2018-06-08	2018-06-08	2018-06-08	100996425	ENSG00000260896	OTTHUMG00000177012			NR_131947			29808028					618053																	URS00008E3A5B
HGNC:41008	ARMC2-AS1	ARMC2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	6q21	06q21				ARMC2 antisense RNA 1 (non-protein coding)			2012-01-26		2012-08-15	2014-11-19	101929716	ENSG00000230290	OTTHUMG00000015334	uc063qmf.1	BG504478	NR_104137																									URS000075B340
HGNC:41038	ARMCX3-AS1	ARMCX3 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	Xq22.1	Xq22.1				ARMCX3 antisense RNA 1 (non-protein coding)			2011-07-29		2012-08-15	2014-11-19	100128574	ENSG00000228275	OTTHUMG00000022037	uc065aib.1																											URS00005E2B14
HGNC:49892	ARNTL2-AS1	ARNTL2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	12p11.23	12p11.23							2014-03-18			2014-03-18	101928646	ENSG00000245311	OTTHUMG00000169258			NR_109975																									URS000075C2DD
HGNC:40785	ARPP21-AS1	ARPP21 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3p22.3	03p22.3				ARPP21 antisense RNA 1 (non-protein coding)			2011-07-28		2012-08-15	2014-11-19	100874098	ENSG00000230830	OTTHUMG00000156606	uc062hzu.1																											URS000053C6B7
HGNC:23395	ARRDC1-AS1	ARRDC1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	9q34.3	09q34.3			C9orf37	chromosome 9 open reading frame 37			2003-11-14	2014-07-17	2014-07-17	2014-11-19	85026	ENSG00000203993	OTTHUMG00000020988		AF267857	NR_122035		Q9H2J1																							URS0000759D8C
HGNC:44145	ARRDC3-AS1	ARRDC3 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	5q14.3	05q14.3				ARRDC3 antisense RNA 1 (non-protein coding)			2012-06-30		2012-08-15	2016-11-24	100129716	ENSG00000281357	OTTHUMG00000189546	uc003kka.5	BC043415	NR_027435																									URS000075DB7C
HGNC:40085	ARSD-AS1	ARSD antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	Xp22.33	Xp22.33				ARSD antisense RNA 1 (non-protein coding)			2011-08-10		2012-08-15	2014-11-19	100506356	ENSG00000229851	OTTHUMG00000021076	uc064xvj.1		NR_144459																									URS0000A76F0C
HGNC:24998	ASAP1-IT1	ASAP1 intronic transcript 1	non-coding RNA	RNA, long non-coding	Approved	8q24.21	08q24.21	"HSPC054|NCRNA00050|ASAP1IT|ASAP1-IT"	"non-protein coding RNA 50|ArfGAP with SH3 domain, ankyrin repeat and PH domain 1 intronic transcript 1 (non-protein coding)"	DDEF1IT1	"DDEF1 intronic transcript 1|DDEF1 intronic transcript 1 (non-protein coding)|ASAP1 intronic transcript 1 (non-protein coding)"			2005-09-05	2011-03-23	2015-02-25	2017-09-21	29065				AF161539	NR_002765			"11042152|27667152|28895409"																						URS000075BE71
HGNC:48917	ASAP1-IT2	ASAP1 intronic transcript 2	non-coding RNA	RNA, long non-coding	Approved	8q24.21	08q24.21				ASAP1 intronic transcript 2 (non-protein coding)			2013-07-05		2015-02-25	2016-11-24	100507117	ENSG00000280543	OTTHUMG00000189586			NR_045385																									URS000075D473
HGNC:25442	ASB16-AS1	ASB16 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	17q21.31	17q21.31	DKFZp762C2414		C17orf65	chromosome 17 open reading frame 65			2005-12-16	2012-10-11	2012-10-11	2014-11-19	339201	ENSG00000267080	OTTHUMG00000181810	uc002ifn.5	AL833953	NR_049729		Q495Z4																							URS000075CE59
HGNC:44146	ASH1L-AS1	ASH1L antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	1q22	01q22				ASH1L antisense RNA 1 (non-protein coding)			2012-06-30		2012-08-15	2012-10-12	645676	ENSG00000235919	OTTHUMG00000014012	uc057lqr.1	BC017347	NR_027023																									URS000077F377
HGNC:41449	ASH1L-IT1	ASH1L intronic transcript 1	non-coding RNA	RNA, long non-coding	Approved	1q22	01q22				ASH1L intronic transcript 1 (non-protein coding)			2011-06-08		2015-02-25	2015-02-25	106478976	ENSG00000227773	OTTHUMG00000014015	uc057lqo.1																											URS000017303B
HGNC:25811	ASMTL-AS1	ASMTL antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	Xp22.33 and Yp11.32	Xp22.33 and Yp11.32	FLJ13330		"CXYorf2|NCRNA00105|ASMTLAS|ASMTL-AS"	"chromosome X and Y open reading frame 2|non-protein coding RNA 105|ASMTL antisense RNA (non-protein coding)|ASMTL antisense RNA 1 (non-protein coding)"	Pseudoautosomal region 1	715	2004-06-16	2010-11-25	2012-08-15	2014-11-19	80161	ENSG00000236017	OTTHUMG00000021056	uc065cnu.1	AK023392	XR_040863			14702039			Mental Retardation database|http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=ASMTL-AS1	ASMTL-AS1																		URS000060F735
HGNC:51175	ASTN2-AS1	ASTN2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	9q33.1	09q33.1							2014-07-31			2014-07-31	100128505	ENSG00000229105	OTTHUMG00000020556		AK097822	NR_033973																									URS0000450FB7
HGNC:49496	ATE1-AS1	ATE1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	10q26.13	10q26.13	ENST00000437593						2013-12-20		2015-04-22	2017-12-06	100130887	ENSG00000226864	OTTHUMG00000019179			NR_120495																									URS000075D9F0
HGNC:40914	ATG10-AS1	ATG10 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	5q14.1	05q14.1				ATG10 antisense RNA 1 (non-protein coding)			2011-05-19		2012-08-15	2014-11-19	100874022	ENSG00000248192	OTTHUMG00000162770	uc063faq.1																											URS000010F1A1
HGNC:41455	ATG10-IT1	ATG10 intronic transcript 1	non-coding RNA	RNA, long non-coding	Approved	5q14.1	05q14.1				ATG10 intronic transcript 1 (non-protein coding)			2011-05-19		2015-02-25	2015-02-25	100874311	ENSG00000236447	OTTHUMG00000162771	uc063fap.1																											URS00004AC573
HGNC:28262	ATP1A1-AS1	ATP1A1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	1p13.1	01p13.1	MGC16179		"C1orf203|ATP1A1OS"	"chromosome 1 open reading frame 203|ATP1A1 opposite strand"			2005-11-17	2014-03-31	2014-03-31	2014-11-19	84852	ENSG00000203865	OTTHUMG00000012111		BC007373	NR_024124		Q5TC04	12477932																						URS0000759F49
HGNC:40088	ATP1B3-AS1	ATP1B3 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3q23	03q23				ATP1B3 antisense RNA 1 (non-protein coding)			2011-07-28		2012-08-15	2014-11-19	100874077	ENSG00000244124	OTTHUMG00000159102	uc062omw.1																											URS00001BD8BB
HGNC:51370	ATP2A1-AS1	ATP2A1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	16p11.2	16p11.2							2014-10-16			2014-10-16	100289092	ENSG00000260442	OTTHUMG00000176592		"BX099641|AI015924"	NR_046287																									URS000075E145
HGNC:27883	ATP2B1-AS1	ATP2B1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	12q21.33	12q21.33			LINC00936	long intergenic non-protein coding RNA 936			2013-05-30	2016-11-11	2016-11-11	2016-11-11	338758	ENSG00000271614	OTTHUMG00000169947			NR_028138			12477932																						URS000075E810
HGNC:41309	ATP2B2-IT1	ATP2B2 intronic transcript 1	non-coding RNA	RNA, long non-coding	Approved	3p25.3	03p25.3				ATP2B2 intronic transcript 1 (non-protein coding)			2011-06-08		2015-02-25	2015-02-25	100874324	ENSG00000236999	OTTHUMG00000140094	uc062gsp.1																											URS0000483020
HGNC:41310	ATP2B2-IT2	ATP2B2 intronic transcript 2	non-coding RNA	RNA, long non-coding	Approved	3p25.3	03p25.3				ATP2B2 intronic transcript 2 (non-protein coding)			2011-06-08		2015-02-25	2015-02-25	100874325	ENSG00000224771	OTTHUMG00000140095	uc062gsq.1		NR_046766																									URS000075B0DB
HGNC:53167	ATP2C2-AS1	ATP2C2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	16q24.1	16q24.1	"RP11-517C16.2-001|RP11-517C16.2"						2017-03-10			2018-06-15	105371374	ENSG00000261286	OTTHUMG00000176738			NR_146503			"28265570|29712923"																						URS000050A665
HGNC:51118	ATP6V1B1-AS1	ATP6V1B1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	2p13.3	02p13.3							2014-07-30			2014-07-30	101927750	ENSG00000239322	OTTHUMG00000153727			NR_110273																									URS000075A9A4
HGNC:44180	ATP6V0E2-AS1	ATP6V0E2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	7q36.1	07q36.1				ATP6V0E2 antisense RNA 1 (non-protein coding)			2012-06-30		2012-08-15	2012-10-12	401431	ENSG00000204934	OTTHUMG00000158095	uc003wgn.5	BC028735	NR_027040																									URS000075E2F4
HGNC:40645	ATP11A-AS1	ATP11A antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	13q34	13q34				ATP11A antisense RNA 1 (non-protein coding)			2011-05-05		2012-08-15	2014-11-19	100874205	ENSG00000232684	OTTHUMG00000017370	uc001vsk.5		NR_046661																									URS000075DF5D
HGNC:41095	ATP13A4-AS1	ATP13A4 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3q29	03q29				ATP13A4 antisense RNA 1 (non-protein coding)			2011-07-28		2012-08-15	2014-11-19	101929198	ENSG00000225473	OTTHUMG00000156102	uc062rmh.1		NR_046726																									URS000075C044
HGNC:41281	ATP13A5-AS1	ATP13A5 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3q29	03q29				ATP13A5 antisense RNA 1 (non-protein coding)			2011-07-28		2012-08-15	2014-11-19	100874218	ENSG00000236508	OTTHUMG00000156106	uc062rlw.1		NR_046758																									URS000075BBF5
HGNC:51838	ATXN2-AS	ATXN2 antisense RNA	non-coding RNA	RNA, long non-coding	Approved	12q24.12	12q24.12							2016-05-12			2016-05-12	102723619	ENSG00000258099	OTTHUMG00000169599			NR_146497																									URS0000BC43ED
HGNC:10561	ATXN8OS	ATXN8 opposite strand lncRNA	non-coding RNA	RNA, long non-coding	Approved	13q21.33	13q21.33	NCRNA00003	non-protein coding RNA 3	"SCA8|KLHL1AS"	"spinocerebellar ataxia 8|kelch-like 1 antisense (Drosophila)|ATXN8 opposite strand (non-protein coding)"	Long non-coding RNAs (published)	788	1998-04-01	2006-07-18	2018-05-16	2018-05-16	6315	ENSG00000230223	OTTHUMG00000017057	uc010aej.2	AF126749	NR_002717		P0DMR3	"10192387|16804541"					603680					158384									sca8			URS000075CA79
HGNC:51558	AZIN1-AS1	AZIN1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	8q22.3	08q22.3							2015-03-05			2015-03-05	100506753	ENSG00000253320	OTTHUMG00000164825			NR_126338																									URS00007E44DE
HGNC:16424	B3GALT5-AS1	B3GALT5 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	21q22.2	21q22.2			C21orf88	chromosome 21 open reading frame 88			2001-08-24	2014-10-01	2014-10-01	2014-11-19	114041	ENSG00000184809	OTTHUMG00000086722		AF426266	NR_026542		P59052	12036297																						URS000075B4E2
HGNC:49910	B4GALT1-AS1	B4GALT1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	9p21.1	09p21.1					Long non-coding RNAs (published)	788	2014-03-21			2018-08-03	101929639	ENSG00000233554	OTTHUMG00000019763			NR_108108			26315939																						URS000075AF86
HGNC:40090	B4GALT4-AS1	B4GALT4 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3q13.32	03q13.32				B4GALT4 antisense RNA 1 (non-protein coding)			2011-07-28		2012-08-15	2016-10-05	100874201	ENSG00000240254	OTTHUMG00000159385	uc062mtc.1		NR_046574																									URS000047F9A2
HGNC:50461	BAALC-AS1	BAALC antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	8q22.3	08q22.3	"lncFZD6|FZD6-DT"	FZD6 divergent transcript					2014-04-30			2018-03-16	100499183	ENSG00000247081	OTTHUMG00000164798			NR_109954			29535420																						URS000075B9A4
HGNC:28595	BAALC-AS2	BAALC antisense RNA 2	non-coding RNA	RNA, long non-coding	Approved	8q22.3	08q22.3	MGC39526		"C8orf56|BAALCOS"	"chromosome 8 open reading frame 56|BAALC opposite strand"			2005-09-02	2014-10-03	2014-10-03	2014-10-03	157556	ENSG00000236939	OTTHUMG00000164781		BC029562	NR_027071		P0C853	12477932																						URS000075CD5E
HGNC:37125	BACE1-AS	BACE1 antisense RNA	non-coding RNA	RNA, long non-coding	Approved	11q23.3	11q23.3	"FJ573250|NCRNA00177|BACE1-AS1"	non-protein coding RNA 177	BACE1AS	BACE1 antisense RNA (non-protein coding)	Long non-coding RNAs (published)	788	2009-07-15	2010-11-03	2012-08-15	2018-08-15	100379571	ENSG00000278768	OTTHUMG00000188154	uc058htm.1		NR_037803			"18587408|21785702"	MGI:4414956				614263														BACE1AS			URS00007E3977
HGNC:16024	BACE2-IT1	BACE2 intronic transcript 1	non-coding RNA	RNA, long non-coding	Approved	21q22.2	21q22.2	PRED43		"C21orf75|NCRNA00228"	"chromosome 21 open reading frame 75|non-protein coding RNA 228|BACE2 intronic transcript 1 (non-protein coding)"			2002-11-26	2011-08-11	2015-02-25	2015-02-25	282569	ENSG00000224388	OTTHUMG00000086745	uc062agy.1																											URS000030AA97
HGNC:40008	BACH1-AS1	BACH1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	21q21.3	21q21.3				BACH1 antisense RNA 1 (non-protein coding)			2011-04-28		2012-08-15	2014-11-19	106478962	ENSG00000232118	OTTHUMG00000081874	uc061zln.1																											URS0000776B75
HGNC:40006	BACH1-IT1	BACH1 intronic transcript 1	non-coding RNA	RNA, long non-coding	Approved	21q21.3	21q21.3				BACH1 intronic transcript 1 (non-protein coding)			2011-04-28		2015-02-25	2015-02-25		ENSG00000248476	OTTHUMG00000078881	uc061zlk.1	AF317902																										URS000030B05A
HGNC:40007	BACH1-IT2	BACH1 intronic transcript 2	non-coding RNA	RNA, long non-coding	Approved	21q21.3	21q21.3				BACH1 intronic transcript 2 (non-protein coding)			2011-04-28		2015-02-25	2015-02-25	100874322	ENSG00000228817	OTTHUMG00000078880	uc061zlq.1		NR_046564																									URS000075B326
HGNC:16455	BACH1-IT3	BACH1 intronic transcript 3	non-coding RNA	RNA, long non-coding	Approved	21q21.3	21q21.3			C21orf8	"chromosome 21 open reading frame 8|BACH1 intronic transcript 3 (non-protein coding)"			2001-08-24	2008-09-04	2015-02-25	2015-02-25	54147	ENSG00000234293	OTTHUMG00000078874	uc061zlr.1	BX100223	NR_146594																									URS0000BC4650
HGNC:44342	BAIAP2-DT	BAIAP2 divergent transcript	non-coding RNA	RNA, long non-coding	Approved	17q25.3	17q25.3			BAIAP2-AS1	"BAIAP2 antisense RNA 1 (non-protein coding)|BAIAP2 antisense RNA 1|BAIAP2 antisense RNA 1 (head to head)"			2012-08-14	2018-03-21	2018-03-21	2018-03-21	440465	ENSG00000226137	OTTHUMG00000177697	uc060lfw.1	"AK027350|AK056555|AK075238|AK096609"	NR_026857																									URS000075BF56
HGNC:43877	BANCR	BRAF-activated non-protein coding RNA	non-coding RNA	RNA, long non-coding	Approved	9q21.11-q21.12	09q21.11-q21.12	LINC00586				Long non-coding RNAs (published)	788	2012-05-11			2018-02-13	100885775	ENSG00000278910	OTTHUMG00000189430	uc064tpg.1	AA442164	NR_047671			"22581800|22673151|24655544"																			bancr			URS0000759AA6
HGNC:50673	BARX1-DT	BARX1 divergent transcript	non-coding RNA	RNA, long non-coding	Approved	9q22.32	09q22.32			BARX1-AS1	BARX1 antisense RNA 1 (head to head)			2014-06-05	2018-03-21	2018-03-21	2018-03-21	101928040	ENSG00000235601	OTTHUMG00000020256			NR_144455																									URS0000A766B2
HGNC:26609	BASP1-AS1	BASP1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	5p15.1	05p15.1	LOC285696						2017-09-08			2018-03-21	285696	ENSG00000215196	OTTHUMG00000131059			NR_027253			28871211																						URS000075DA51
HGNC:50700	BBOX1-AS1	BBOX1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	11p14.2-p14.1	11p14.2-p14.1							2014-06-09			2018-02-13	103695435	ENSG00000254560	OTTHUMG00000166122		DA865512	NR_125766																									URS00007E3393
HGNC:22170	BCAR4	breast cancer anti-estrogen resistance 4	non-coding RNA	RNA, long non-coding	Approved	16p13.13	16p13.13				"breast cancer anti-estrogen resistance 4|breast cancer anti-estrogen resistance 4 (non-protein coding)"	Long non-coding RNAs (published)	788	2006-05-09		2018-05-16	2018-07-20	400500	ENSG00000262117	OTTHUMG00000177469	uc059qxb.1		NR_024049			"16778085|23202989"					613746																	URS000075E333
HGNC:44113	BCDIN3D-AS1	BCDIN3D antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	12q13.12	12q13.12				BCDIN3D antisense RNA 1 (non-protein coding)			2012-06-23		2012-08-15	2012-10-12	100286844	ENSG00000258057	OTTHUMG00000169706	uc001rvg.4	BC014925	NR_027499																									URS000075C38C
HGNC:1022	BCYRN1	brain cytoplasmic RNA 1	non-coding RNA	RNA, long non-coding	Approved	2p21	02p21	"BC200|BC200a|NCRNA00004|LINC00004"	"brain cytoplasmic RNA 200-alpha|non-protein coding RNA 4|long intergenic non-protein coding RNA 4"		"brain cytoplasmic RNA 1, Bc1 analog (mouse)|brain cytoplasmic RNA 1 (non-protein coding)"	Long non-coding RNAs (published)	788	1998-06-25		2012-08-16	2016-10-05	618	ENSG00000236824	OTTHUMG00000151778	uc032nmf.2	AF020057	NR_001568			"9858834|8265590|17553964|15240511|11399078"					606089														BC200			URS0000193C7E
HGNC:20608	BDNF-AS	BDNF antisense RNA	non-coding RNA	RNA, long non-coding	Approved	11p14.1	11p14.1	"BT2A|BT2B|BT2C|BT2D|NCRNA00049|BDNF-AS1|BDNFAS"	"non-protein coding RNA 49|BDNF antisense RNA 1 (non-protein coding)"	BDNFOS	"BDNF opposite strand (non-protein coding)|BDNF antisense RNA (non-protein coding)"	Long non-coding RNAs (published)	788	2005-02-01	2012-05-03	2012-08-15	2017-08-09	497258	ENSG00000245573		uc001mrq.5	AY054391	NR_002832			"15666411|22446693|28777258"					611468																	URS000075E443
HGNC:51114	BEAN1-AS1	BEAN1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	16q21	16q21							2014-07-30			2014-07-30	101927726	ENSG00000261656	OTTHUMG00000175781			NR_109960																									URS000075B362
HGNC:28425	BFSP2-AS1	BFSP2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3q22.1	03q22.1	MGC2848						2013-09-02			2013-09-02	85003	ENSG00000249993	OTTHUMG00000159721			NR_135276			12477932																						URS0000A76C89
HGNC:49033	BGLT3	beta globin locus transcript 3	non-coding RNA	RNA, long non-coding	Approved	11p15.4	11p15.4	"LINC01083|BGL3|lncRNA-BGL3"	"long intergenic non-protein coding RNA 1083|beta globin locus 3"		beta globin locus transcript 3 (non-protein coding)	Long non-coding RNAs (published)	788	2014-06-01		2018-05-16	2018-05-16	103344929	ENSG00000260629	OTTHUMG00000173138		"AY034471|KF110790"	NR_121648			"24837367|23975195|22010104"					616308														lncrna-bgl3			URS000075A80B
HGNC:44471	BHLHE40-AS1	BHLHE40 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3p26.1	03p26.1							2012-11-01			2012-11-01	100507582	ENSG00000235831	OTTHUMG00000155242	uc032rcj.1	"AK056892|AK311646"	NR_037903																									URS00007E4BAC
HGNC:51588	BICRA-AS1	BICRA antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	19q13.33	19q13.33			GLTSCR1-AS1	GLTSCR1 antisense RNA 1			2015-03-11	2017-03-21	2017-03-21	2017-03-21	106144534	ENSG00000269806	OTTHUMG00000183264		DB210983																										URS0000286F6A
HGNC:25868	BIN3-IT1	BIN3 intronic transcript 1	non-coding RNA	RNA, long non-coding	Approved	8p21.3	08p21.3	FLJ14107			BIN3 intronic transcript 1 (non-protein coding)			2013-06-07		2015-02-25	2016-11-24	80094				"AK024169|DN996902"	NR_027715			12477932																						URS000075E0E5
