hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_family	gene_family_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids
HGNC:212	ADAM5	ADAM metallopeptidase domain 5 (pseudogene)	pseudogene	pseudogene	Approved	8p11.22	08p11.22	tMDCII		ADAM5P	"a disintegrin and metalloproteinase domain 5|ADAM metallopeptidase domain 5, pseudogene"	ADAM metallopeptidase domain containing	47	2007-05-04	2012-08-22	2014-11-28	2016-10-05	255926	ENSG00000196115	OTTHUMG00000154982		BC047448	NR_001448		Q6NVV9	"8786143|10417343"	MGI:104730	RGD:621471									PGOHUM00000250025											
HGNC:213	ADAM6	ADAM metallopeptidase domain 6 (pseudogene)	pseudogene	pseudogene	Approved	14q32.33	14q32.33	tMDCIV		C14orf96	"chromosome 14 open reading frame 96|a disintegrin and metalloproteinase domain 6|ADAM metallopeptidase domain 6|ADAM metallopeptidase domain 6, pseudogene"	ADAM metallopeptidase domain containing	47	1998-12-01		2014-11-28	2015-01-29	8755	ENSG00000271968	OTTHUMG00000152319		AI024595	NR_002224				MGI:2676316										PGOHUM00000292470											
HGNC:20102	ADAM20P1	ADAM metallopeptidase domain 20 pseudogene 1	pseudogene	pseudogene	Approved	14q24.2	14q24.2			C14orf55	chromosome 14 open reading frame 55			2003-01-13	2012-04-30	2012-04-30	2012-04-30	317760	ENSG00000259158	OTTHUMG00000171329	uc059cwv.1	BC047939	NR_037933														PGOHUM00000247846											
HGNC:43901	ADAM20P2	ADAM metallopeptidase domain 20 pseudogene 2	pseudogene	pseudogene	Approved	4q34.2	04q34.2							2012-04-30			2014-11-19	100533671	ENSG00000248574	OTTHUMG00000160759			NG_028850														PGOHUM00000246145											
HGNC:43902	ADAM20P3	ADAM metallopeptidase domain 20 pseudogene 3	pseudogene	pseudogene	Approved	4q35.2	04q35.2							2012-04-30			2014-11-19	644325	ENSG00000249162	OTTHUMG00000160214			NG_023541														PGOHUM00000258178											
HGNC:19822	ADAM21P1	ADAM metallopeptidase domain 21 pseudogene 1	pseudogene	pseudogene	Approved	14q24.2	14q24.2			ADAM21P	"a disintegrin and metalloproteinase domain 21 pseudogene|ADAM metallopeptidase domain 21 pseudogene"			2003-01-13	2010-01-12	2010-01-12	2014-11-19	145241	ENSG00000235812	OTTHUMG00000166565			NG_002467														PGOHUM00000257964											
HGNC:203	ADAM24P	ADAM metallopeptidase domain 24, pseudogene	pseudogene	pseudogene	Approved	8p22	08p22		a disintegrin and metalloproteinase domain 24			ADAM metallopeptidase domain containing	47	2010-08-18		2005-08-18	2014-11-18	646479	ENSG00000214607	OTTHUMG00000154893			NG_022410				MGI:105984										PGOHUM00000249583											
HGNC:49407	ADAMTS7P1	ADAMTS7 pseudogene 1	pseudogene	pseudogene	Approved	15q25.2	15q25.2			ADAMTS7P2	ADAMTS7 pseudogene 2			2013-11-05			2015-07-30	390660	ENSG00000274376	OTTHUMG00000172575			NR_045529														PGOHUM00000293315											
HGNC:49409	ADAMTS7P3	ADAMTS7 pseudogene 3	pseudogene	pseudogene	Approved	15q24.3	15q24.3							2013-11-05			2013-11-05	400406	ENSG00000261143	OTTHUMG00000172983			NG_028863														PGOHUM00000247191											
HGNC:49410	ADAMTS7P4	ADAMTS7 pseudogene 4	pseudogene	pseudogene	Approved	15q25.3	15q25.3							2013-11-05			2013-11-05	642935	ENSG00000218052	OTTHUMG00000172143			NG_022116														PGOHUM00000246914											
HGNC:44143	ADCY10P1	adenylate cyclase 10, soluble pseudogene 1	pseudogene	pseudogene	Approved	6p21.1	06p21.1				adenylate cyclase 10 (soluble) pseudogene 1			2012-06-30		2016-06-27	2016-06-27	221442	ENSG00000161912	OTTHUMG00000014668			NR_026938														PGOHUM00000243618											
HGNC:19240	ADGRE4P	adhesion G protein-coupled receptor E4, pseudogene	pseudogene	pseudogene	Approved	19p13.2	19p13.2	PGR16		"GPR127|EMR4|EMR4P"	"G protein-coupled receptor 127|egf-like module containing, mucin-like, hormone receptor-like 4|egf-like module containing, mucin-like, hormone receptor-like 4 pseudogene"	Adhesion G protein-coupled receptors, subfamily E	915	2003-02-25	2015-03-03	2015-03-03	2015-03-03	326342	ENSG00000268758	OTTHUMG00000177251		AY181245	NR_024075		Q86SQ3	"12565841|25713288"	MGI:1196464	RGD:1359641			612305						PGOHUM00000259297		P02.005									
HGNC:32922	ADGRF5P1	adhesion G protein-coupled receptor F5 pseudogene 1	pseudogene	pseudogene	Approved	9q13	09q13			GPR116P1	G protein-coupled receptor 116 pseudogene 1			2006-05-26	2015-03-03	2015-03-03	2015-03-03	389740	ENSG00000227582	OTTHUMG00000058166			NG_021620														PGOHUM00000303863											
HGNC:32921	ADGRF5P2	adhesion G protein-coupled receptor F5 pseudogene 2	pseudogene	pseudogene	Approved	9p11.1	09p11.1			GPR116P2	G protein-coupled receptor 116 pseudogene 2			2006-05-26	2015-03-03	2015-03-03	2015-03-03	441416	ENSG00000204818	OTTHUMG00000013558			NG_021616														PGOHUM00000304223											
HGNC:22976	ADH5P2	alcohol dehydrogenase 5 (class III), chi polypeptide, pseudogene 2	pseudogene	pseudogene	Approved	1p31.1	01p31.1							2003-08-13			2014-11-19	343296	ENSG00000232676	OTTHUMG00000009701			NG_008685																									
HGNC:22991	ADH5P3	alcohol dehydrogenase 5 (class III), chi polypeptide, pseudogene 3	pseudogene	pseudogene	Approved	1q43	01q43							2003-08-13			2014-11-18	100131810	ENSG00000223694	OTTHUMG00000039885			NG_008686																									
HGNC:21377	ADH5P4	alcohol dehydrogenase 5 (class III), chi polypeptide, pseudogene 4	pseudogene	pseudogene	Approved	6q12	06q12	bA707M13.2		ADH5B	alcohol dehydrogenase 5B			2003-11-26	2005-05-19	2005-05-19	2014-11-19	642443	ENSG00000233859	OTTHUMG00000014976		AL391500	XM_208352																									
HGNC:52339	ADI1P1	acireductone dioxygenase 1 pseudogene 1	pseudogene	pseudogene	Approved	20q12	20q12							2016-07-25			2016-07-25	100130936	ENSG00000235102	OTTHUMG00000032482			NG_007499														PGOHUM00000297120											
HGNC:52340	ADI1P2	acireductone dioxygenase 1 pseudogene 2	pseudogene	pseudogene	Approved	8q22.3	08q22.3							2016-07-25			2016-07-25	100288971	ENSG00000250684	OTTHUMG00000160496			NG_021206														PGOHUM00000306607											
HGNC:52341	ADI1P3	acireductone dioxygenase 1 pseudogene 3	pseudogene	pseudogene	Approved	12q13.11	12q13.11							2016-07-25			2016-07-25	100288129	ENSG00000258369	OTTHUMG00000169665			NG_021715														PGOHUM00000306528											
HGNC:44910	ADIPOR1P1	adiponectin receptor 1 pseudogene 1	pseudogene	pseudogene	Approved	10p12.31	10p12.31							2012-12-18			2012-12-18	645220	ENSG00000232497	OTTHUMG00000017804			NG_022165														PGOHUM00000238696											
HGNC:44911	ADIPOR1P2	adiponectin receptor 1 pseudogene 2	pseudogene	pseudogene	Approved	14q32.13	14q32.13							2012-12-18			2012-12-18	390503	ENSG00000258805	OTTHUMG00000170861			NG_022863														PGOHUM00000248258											
HGNC:265	ADORA2BP1	adenosine A2b receptor pseudogene 1	pseudogene	pseudogene	Approved	1q32.2	01q32.2			ADORA2BP	adenosine A2b receptor pseudogene			1995-08-29	2010-01-12	2010-01-12	2014-02-13	137	ENSG00000236136	OTTHUMG00000036482			NG_000843			7558011											PGOHUM00000245194											
HGNC:314	AFG3L1P	AFG3 like matrix AAA peptidase subunit 1, pseudogene	pseudogene	pseudogene	Approved	16q24.3	16q24.3			"AFG3|AFG3L1"	"AFG3 ATPase family gene 3-like 1 (S. cerevisiae), pseudogene|AFG3 like AAA ATPase 1, pseudogene"	AAA ATPases	413	1997-04-10	2010-10-28	2016-02-26	2016-02-26	172	ENSG00000223959	OTTHUMG00000138987		AJ001495	NR_003226			"9545647|11549317"	MGI:1928277				603020						PGOHUM00000249187		M41.010									
HGNC:24169	AFG3L2P1	AFG3 like AAA ATPase 2 pseudogene 1	pseudogene	pseudogene	Approved	8p11.1	08p11.1			AFG3L2P	"AFG3 ATPase family gene 3-like 2 (yeast) pseudogene|AFG3 ATPase family gene 3-like 2 (yeast) pseudogene 1|AFG3 ATPase family gene 3-like 2 (S. cerevisiae) pseudogene 1|AFG3 ATPase family member 3-like 2 (S. cerevisiae) pseudogene 1|AFG3-like AAA ATPase 2 pseudogene 1"			2005-10-05	2010-01-12	2016-02-23	2016-02-23	347028	ENSG00000253606	OTTHUMG00000164107			NG_016585														PGOHUM00000249313											
HGNC:23465	AGAP7P	ArfGAP with GTPase domain, ankyrin repeat and PH domain 7, pseudogene	pseudogene	pseudogene	Approved	10q11.22	10q11.22	bA109G10.1		"CTGLF4|AGAP7"	"centaurin, gamma-like family, member 4|ArfGAP with GTPase domain, ankyrin repeat and PH domain 7"	"ArfGAPs|Ankyrin repeat domain containing|Pleckstrin homology domain containing"	"395|403|682"	2004-05-27	2014-06-12	2014-06-12	2014-11-18	653268	ENSG00000264204	OTTHUMG00000188316			NM_001077685		Q5VUJ5																							
HGNC:23659	AGAP10P	ArfGAP with GTPase domain, ankyrin repeat and PH domain 10, pseudogene	pseudogene	pseudogene	Approved	10q11.22	10q11.22	"bA358L16.1|bA144G6.2"		"AGAP10|CTGLF7|CTGLF10P"	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 10|centaurin, gamma-like family, member 7|centaurin, gamma-like family, member 10 pseudogene|ArfGAP with GTPase domain, ankyrin repeat and PH domain 10 pseudogene"	ArfGAPs	395	2004-05-27	2015-02-05	2018-10-10	2018-10-10	653234	ENSG00000230869	OTTHUMG00000018083			NG_005805																									
HGNC:23661	AGAP12P	ArfGAP with GTPase domain, ankyrin repeat and PH domain 12, pseudogene	pseudogene	pseudogene	Approved	10q11.22	10q11.22	bA164N7.2		CTGLF12P	centaurin, gamma-like family, member 12 pseudogene	ArfGAPs	395	2004-05-27	2015-11-17	2015-11-17	2015-11-17	414224	ENSG00000265018	OTTHUMG00000018164		BC127745	NR_029396														PGOHUM00000289853											
HGNC:23499	AGAP13P	ArfGAP with GTPase domain, ankyrin repeat and PH domain 13, pseudogene	pseudogene	pseudogene	Approved	10q11.22	10q11.22	bA548K23.1		CTGLF9P	centaurin, gamma-like family, member 9 pseudogene	ArfGAPs	395	2004-05-27	2015-11-17	2015-11-17	2015-11-17	728005	ENSG00000243289	OTTHUMG00000018095		AF411132	NG_005807														PGOHUM00000290147											
HGNC:23660	AGAP14P	ArfGAP with GTPase domain, ankyrin repeat and PH domain 14, pseudogene	pseudogene	pseudogene	Approved	10q11.22	10q11.22	bA145E20.1		"CTGLF11P|AGAP14"	"centaurin, gamma-like family, member 11 pseudogene|ArfGAP with GTPase domain, ankyrin repeat and PH domain 14"	ArfGAPs	395	2004-05-27	2017-08-14	2017-08-14	2017-08-14	653259	ENSG00000279058	OTTHUMG00000192004	uc057szz.1		NG_005806																									
HGNC:38051	AGGF1P1	angiogenic factor with G-patch and FHA domains 1 pseudogene 1	pseudogene	pseudogene	Approved	4q35.2	04q35.2							2010-03-31		2015-11-13	2015-11-13	100132380	ENSG00000214273	OTTHUMG00000160174			NG_022094														PGOHUM00000300469											
HGNC:38052	AGGF1P2	angiogenic factor with G-patch and FHA domains 1 pseudogene 2	pseudogene	pseudogene	Approved	10q26.3	10q26.3							2010-04-01		2015-11-13	2015-11-13	644435	ENSG00000233435	OTTHUMG00000019330			NG_005569														PGOHUM00000290323											
HGNC:38053	AGGF1P3	angiogenic factor with G-patch and FHA domains 1 pseudogene 3	pseudogene	pseudogene	Approved	3p12.3	03p12.3							2010-04-01		2015-11-13	2015-11-13	391552	ENSG00000241532	OTTHUMG00000158959			NG_022208														PGOHUM00000299074											
HGNC:38054	AGGF1P4	angiogenic factor with G-patch and FHA domains 1 pseudogene 4	pseudogene	pseudogene	Approved	16p11.1	16p11.1							2010-04-01		2015-11-13	2015-11-13	100129351	ENSG00000261689	OTTHUMG00000176252			NG_022503														PGOHUM00000293577											
HGNC:51741	AGGF1P5	angiogenic factor with G-patch and FHA domains 1 pseudogene 5	pseudogene	pseudogene	Approved	16p11.1	16p11.1							2015-05-18		2015-11-13	2015-11-13	100128103	ENSG00000260680	OTTHUMG00000176001			NG_022516														PGOHUM00000293837											
HGNC:51744	AGGF1P6	angiogenic factor with G-patch and FHA domains 1 pseudogene 6	pseudogene	pseudogene	Approved	16p11.1	16p11.1							2015-05-18		2015-11-13	2015-11-13	106481737	ENSG00000259836	OTTHUMG00000176006			NG_043510														PGOHUM00000293839											
HGNC:51740	AGGF1P7	angiogenic factor with G-patch and FHA domains 1 pseudogene 7	pseudogene	pseudogene	Approved	16p11.1	16p11.1							2015-05-18		2015-11-13	2015-11-13	100132606	ENSG00000260994	OTTHUMG00000176014			NG_022517														PGOHUM00000293841											
HGNC:51745	AGGF1P8	angiogenic factor with G-patch and FHA domains 1 pseudogene 8	pseudogene	pseudogene	Approved	16p11.2	16p11.2							2015-05-18		2015-11-13	2015-11-13	100128804	ENSG00000261752	OTTHUMG00000176245			NG_022514														PGOHUM00000293833											
HGNC:51746	AGGF1P9	angiogenic factor with G-patch and FHA domains 1 pseudogene 9	pseudogene	pseudogene	Approved	16p11.1	16p11.1							2015-05-18		2015-11-13	2015-11-13	100127958	ENSG00000260427	OTTHUMG00000176248			NG_022515														PGOHUM00000293835											
HGNC:51747	AGGF1P10	angiogenic factor with G-patch and FHA domains 1 pseudogene 10	pseudogene	pseudogene	Approved	20q11.1	20q11.1							2015-05-18		2015-11-13	2016-11-09	100288774	ENSG00000282968	OTTHUMG00000191526			NG_046386														PGOHUM00000297086											
HGNC:37661	AGKP1	acylglycerol kinase pseudogene 1	pseudogene	pseudogene	Approved	Yq11.221	Yq11.221	AGKY1	acylglycerol kinase Y-linked pseudogene 1					2009-12-16		2009-12-16	2016-10-05	359793	ENSG00000226555	OTTHUMG00000036620			NG_002810														PGOHUM00000233964											
HGNC:37709	AGPAT5P1	1-acylglycerol-3-phosphate O-acyltransferase 5 pseudogene 1	pseudogene	pseudogene	Approved	Yp11.2	Yp11.2							2010-02-03			2014-11-19	646231	ENSG00000234652	OTTHUMG00000036179			NG_028688														PGOHUM00000233891											
HGNC:24620	AHCTF1P1	AT-hook containing transcription factor 1 pseudogene 1	pseudogene	pseudogene	Approved	2q24.2	02q24.2	ELYS-like		AHCTF1P	"AT hook containing transcription factor 1 pseudogene|AT hook containing transcription factor 1 pseudogene 1"			2005-06-20	2010-01-12	2015-11-23	2015-11-23	285116					NG_002622																									
HGNC:44993	AHCYP1	adenosylhomocysteinase pseudogene 1	pseudogene	pseudogene	Approved	10q11.22	10q11.22							2013-01-04			2015-08-24	340844					NG_022175														PGOHUM00000290141											
HGNC:44994	AHCYP2	adenosylhomocysteinase pseudogene 2	pseudogene	pseudogene	Approved	9q33.2	09q33.2							2013-01-04			2013-01-04	392387	ENSG00000238181	OTTHUMG00000020571			NG_021677														PGOHUM00000236763											
HGNC:44995	AHCYP3	adenosylhomocysteinase pseudogene 3	pseudogene	pseudogene	Approved	2q12.1	02q12.1							2013-01-04			2013-01-04	402093	ENSG00000233955	OTTHUMG00000153048			NG_021515														PGOHUM00000240232											
HGNC:44996	AHCYP4	adenosylhomocysteinase pseudogene 4	pseudogene	pseudogene	Approved	2q22.1	02q22.1							2013-01-04			2013-01-04	129560	ENSG00000232992	OTTHUMG00000153632			NG_021526														PGOHUM00000240360											
HGNC:44997	AHCYP5	adenosylhomocysteinase pseudogene 5	pseudogene	pseudogene	Approved	2q32.3	02q32.3							2013-01-04			2013-01-04	391470	ENSG00000213107	OTTHUMG00000154377			NG_021544														PGOHUM00000240468											
HGNC:44998	AHCYP6	adenosylhomocysteinase pseudogene 6	pseudogene	pseudogene	Approved	11q14.1	11q14.1							2013-01-04			2013-01-04	100419714					NG_024541														PGOHUM00000242830											
HGNC:44999	AHCYP7	adenosylhomocysteinase pseudogene 7	pseudogene	pseudogene	Approved	15q21.2	15q21.2							2013-01-04			2014-07-15	645486	ENSG00000259465	OTTHUMG00000172446			NG_022129														PGOHUM00000293238											
HGNC:45000	AHCYP8	adenosylhomocysteinase pseudogene 8	pseudogene	pseudogene	Approved	1q44	01q44							2013-01-04			2013-01-04	107063538	ENSG00000242529	OTTHUMG00000040381			NG_046356														PGOHUM00000244547											
HGNC:20437	AHSA2P	activator of HSP90 ATPase homolog 2, pseudogene	pseudogene	pseudogene	Approved	2p15	02p15	"DKFZp564C236|Hch1|AHA1"		AHSA2	"AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)|activator of HSP90 ATPase homolog 2"			2003-04-04	2017-11-03	2017-11-03	2018-06-26	130872	ENSG00000173209	OTTHUMG00000129437	uc002sbc.3	AK092817	NR_152210		Q719I0	12504007	MGI:1916133	RGD:1307171																				
HGNC:44884	AIFM1P1	apoptosis inducing factor, mitochondria associated 1 pseudogene 1	pseudogene	pseudogene	Approved	10p12.31	10p12.31				apoptosis-inducing factor, mitochondrion-associated, 1 pseudogene 1			2012-12-11		2015-11-19	2015-11-19	645120	ENSG00000225509	OTTHUMG00000017768			NG_021350														PGOHUM00000238680											
HGNC:43926	AIG1P1	androgen induced 1 pseudogene 1	pseudogene	pseudogene	Approved	5p13.1	05p13.1							2012-05-04		2016-07-01	2016-07-01	106479028	ENSG00000249089	OTTHUMG00000162194			NG_044322														PGOHUM00000235567											
HGNC:16543	AIMP1P1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1 pseudogene 1	pseudogene	pseudogene	Approved	20p12.1	20p12.1	bA400P21.1		SCYE1P	small inducible cytokine subfamily E, member 1 (endothelial monocyte-activating) pseudogene			2001-09-17	2012-01-31	2016-05-10	2016-05-10	170547	ENSG00000234187	OTTHUMG00000031913		AL136992	NG_001053														PGOHUM00000247596											
HGNC:43693	AIMP1P2	aminoacyl tRNA synthetase complex interacting multifunctional protein 1 pseudogene 2	pseudogene	pseudogene	Approved	1q24.3	01q24.3							2012-01-31		2016-05-10	2016-05-10	100873064	ENSG00000227177	OTTHUMG00000034833			NG_032149														PGOHUM00000244338											
HGNC:24037	AK2P1	adenylate kinase 2 pseudogene 1	pseudogene	pseudogene	Approved	1p32.1	01p32.1	AK2B						2007-07-25			2007-07-25	266920				AF056332	NG_002393			10092943																						
HGNC:33542	AK2P2	adenylate kinase 2 pseudogene 2	pseudogene	pseudogene	Approved	2p22.3	02p22.3							2007-07-25			2016-10-05	339736	ENSG00000242272	OTTHUMG00000152054			NG_009660														PGOHUM00000240008											
HGNC:31099	AK3P2	adenylate kinase 3 pseudogene 2	pseudogene	pseudogene	Approved	8q24.3	08q24.3	HsT26053						2005-10-06			2014-11-19	100419074	ENSG00000250115	OTTHUMG00000160500			NG_026075														PGOHUM00000249519											
HGNC:39062	AK3P3	adenylate kinase 3 pseudogene 3	pseudogene	pseudogene	Approved	7p15.3	07p15.3							2010-09-29			2014-11-19	100419075	ENSG00000230042	OTTHUMG00000152600			NG_026542														PGOHUM00000233148											
HGNC:39063	AK3P4	adenylate kinase 3 pseudogene 4	pseudogene	pseudogene	Approved	5q22.3	05q22.3							2010-09-29			2014-11-19	100129959	ENSG00000248722	OTTHUMG00000162914			NG_028719														PGOHUM00000235732											
HGNC:39064	AK3P5	adenylate kinase 3 pseudogene 5	pseudogene	pseudogene	Approved	10p11.22	10p11.22							2010-09-30			2014-11-19	100288319	ENSG00000228816	OTTHUMG00000017931			NG_022166														PGOHUM00000238717											
HGNC:39065	AK3P6	adenylate kinase 3 pseudogene 6	pseudogene	pseudogene	Approved	12q24.33	12q24.33							2010-09-30			2014-11-18	100873789					NG_032224														PGOHUM00000239611											
HGNC:364	AK4P1	adenylate kinase 4 pseudogene 1	pseudogene	pseudogene	Approved	17q11.2	17q11.2			AK3P1	adenylate kinase 3 pseudogene 1			1992-06-24	2010-09-30	2010-09-30	2017-10-25	206	ENSG00000263535	OTTHUMG00000179256		X60674	NG_001070			1639383																						
HGNC:39066	AK4P2	adenylate kinase 4 pseudogene 2	pseudogene	pseudogene	Approved	5q11.2	05q11.2							2010-09-30			2014-11-19	100132104	ENSG00000249410	OTTHUMG00000162238			NG_021849														PGOHUM00000235224											
HGNC:21596	AK4P3	adenylate kinase 4 pseudogene 3	pseudogene	pseudogene	Approved	12p11.21	12p11.21	AK3L2P		AK3L2	"adenylate kinase 3-like 2|adenylate kinase 3-like 2 (pseudogene)"			2004-03-11	2010-09-30	2010-09-30	2016-11-01	645619	ENSG00000233381	OTTHUMG00000169084			NG_007564																									
